id|creationDate|locationIP|browserUsed|content|length
824633724065|2012-02-21T09:56:20.998+0000|27.4.90.237|Internet Explorer|About Maurice Ravel, as a French composer known especially for hisAbout Beautiful Vision|88
824633724066|2012-02-21T10:53:59.037+0000|31.170.121.115|Internet Explorer|right|5
824633724067|2012-02-21T10:34:11.473+0000|27.4.90.237|Internet Explorer|About Fyodor Dostoyevsky, ished and edited several magazines About British Empire,  Japan, which damaged British prestAbout Augusto Pinoch|138
824633724068|2012-02-21T15:59:18.233+0000|196.29.42.107|Firefox|no|2
824633724069|2012-02-21T09:57:42.044+0000|61.247.235.24|Firefox|thanks|6
824633724070|2012-02-21T15:21:48.213+0000|27.4.90.237|Internet Explorer|right|5
893353200938|2012-03-18T14:11:20.875+0000|196.29.42.107|Firefox|About Adolf Hitler, in Vienna and Munich prior to World War I, duAbout Palestinian territ|89
893353200939|2012-03-19T12:35:04.312+0000|101.50.94.220|Firefox|no|2
893353200940|2012-03-19T01:37:48.010+0000|180.222.139.188|Internet Explorer|About Adolf Hitler, ady themes, including anti-Semitism, anti-coAbout Second Spanish Re|87
893353200941|2012-03-18T14:15:47.131+0000|31.192.109.124|Internet Explorer|no|2
893353200942|2012-03-18T14:49:56.978+0000|31.185.10.92|Internet Explorer|About In the Mood,  love – derives from a song of the same name by Zhou Xuan from a 1946 film. The English|106
893353200943|2012-03-18T19:30:49.208+0000|189.217.209.55|Internet Explorer|roflol|6
893353200944|2012-03-18T20:23:18.940+0000|31.185.10.92|Internet Explorer|no|2
893353200945|2012-03-18T15:19:14.364+0000|31.41.169.140|Chrome|maybe|5
1030792154420|2012-07-18T03:00:53.853+0000|101.96.12.162|Firefox|About Duchy of Styria, lovenia. It was a part of the Holy Roman Empire until its dissolut|89
1030792154421|2012-07-18T03:01:16.070+0000|103.1.6.79|Internet Explorer|ok|2
1030792154422|2012-07-18T10:04:07.119+0000|189.217.209.55|Internet Explorer|ok|2
1030792154423|2012-07-18T22:22:01.495+0000|31.185.10.92|Internet Explorer|no|2
1030792154424|2012-07-18T03:02:41.116+0000|180.222.139.188|Internet Explorer|About Up-Tight, ght (Everything's Alright) is a 1966 album by US singer Stevie Won|82
1030792154425|2012-07-18T10:58:17.079+0000|31.185.10.92|Internet Explorer|thx|3
1030792154426|2012-07-18T03:06:25.463+0000|180.222.139.188|Internet Explorer|About No Guts. No Glory., bourne and the follow-up to their 2007 debut Runnin' Wild. T|86
1030792154427|2012-07-18T03:42:16.793+0000|101.96.12.162|Firefox|maybe|5
1030792154428|2012-07-18T07:20:54.035+0000|27.116.33.147|Safari|About Thomas Jefferson, me the United States Minister to France. He was the |76
1030792154429|2012-07-17T11:59:02.034+0000|101.50.94.220|Firefox|ok|2
1030792154430|2012-07-18T12:15:10.353+0000|31.182.127.125|Internet Explorer|About Learn to Fly, uding being their first Modern Rock #1 song on the Billboard ch|83
1030792154431|2012-07-18T12:49:57.095+0000|49.213.50.238|Firefox|LOL|3
1030792154432|2012-07-18T06:20:31.263+0000|189.217.209.55|Internet Explorer|cool|4
412316863810|2011-02-17T05:17:32.519+0000|27.116.33.147|Safari|About Mustafa Kemal Atatürk, and secular nation-state. The principlAbout Gr|75
412316863811|2011-02-17T18:47:42.318+0000|27.35.111.48|Chrome|maybe|5
412316863812|2011-02-16T21:37:01.572+0000|31.209.179.5|Firefox|About November Uprising, young Polish officers from the local Army of the Cong|78
412316863813|2011-02-17T06:23:08.542+0000|49.213.50.238|Firefox|cool|4
412316863814|2011-02-16T19:42:41.165+0000|114.198.185.178|Firefox|About Adolf Hitler, s said to have developed hisAbout Mustafa Kemal Atatürk,  1881|82
412316863815|2011-02-16T22:41:29.538+0000|31.209.179.5|Internet Explorer|thx|3
412316863816|2011-02-16T20:11:07.256+0000|31.185.10.92|Internet Explorer|good|4
412316863817|2011-02-17T00:29:27.333+0000|27.116.33.147|Safari|About Adolf Hitler, re often adapted to need and About Mustafa Kemal Atatürk, tatürk|84
412316863818|2011-02-17T02:20:14.244+0000|49.213.50.238|Firefox|good|4
412316863819|2011-02-16T21:54:19.350+0000|31.209.179.5|Firefox|cool|4
412316863820|2011-02-16T19:51:30.941+0000|192.136.47.98|Firefox|great|5
412316863821|2011-02-16T23:55:28.972+0000|31.209.179.5|Firefox|cool|4
412316863822|2011-02-17T08:47:48.264+0000|31.185.10.92|Internet Explorer|About Mustafa Kemal Atatürk, ish army officer, revolutionary statesman, writerAbout Back in the U|97
412316863823|2011-02-17T00:45:56.634+0000|27.116.33.147|Safari|thanks|6
412316863824|2011-02-17T10:33:06.979+0000|46.18.61.189|Opera|yes|3
412316863825|2011-02-16T20:29:30.184+0000|31.185.10.92|Internet Explorer|good|4
824633724243|2012-02-22T21:05:02.286+0000|180.222.139.188|Internet Explorer|maybe|5
824633724244|2012-02-23T06:26:22.685+0000|103.1.6.79|Internet Explorer|yes|3
824633724245|2012-02-22T20:46:46.798+0000|31.41.169.140|Chrome|thx|3
824633724246|2012-02-22T22:01:18.998+0000|31.41.169.140|Chrome|About Henry VIII of England,  attractive, educated and acAbout Ernest Hemingway, h|82
824633724247|2012-02-23T00:18:55.600+0000|192.190.31.253|Chrome|fine|4
824633724248|2012-02-22T19:26:21.074+0000|49.213.50.238|Firefox|About Adolf Hitler, in Vienna and MunicAbout From Here to Eternity: Live, d|75
824633724249|2012-02-22T21:49:57.500+0000|49.12.225.25|Chrome|good|4
824633724250|2012-02-22T19:27:39.842+0000|31.182.127.125|Internet Explorer|duh|3
755914247516|2011-11-30T06:22:46.107+0000|103.1.6.79|Internet Explorer|good|4
755914247517|2011-11-29T23:45:36.706+0000|101.96.12.162|Firefox|duh|3
755914247518|2011-11-30T17:25:01.408+0000|31.41.169.140|Chrome|ok|2
755914247519|2011-11-29T23:28:28.051+0000|27.116.33.147|Safari|About Adolf Hitler, ormed during three periods: His years as a poverty-stricken young man iAbout Philip K. Dick, d the genres of alternate hi|141
755914247520|2011-11-29T23:21:11.673+0000|196.29.42.107|Firefox|About Adolf Hitler, rsonally claimed he was fighting against About Diamond Dogs,|80
755914247521|2011-11-30T20:24:51.396+0000|31.209.179.5|Firefox|duh|3
343597387107|2010-11-25T18:06:30.951+0000|49.213.50.238|Firefox|I see|5
343597387108|2010-11-24T23:22:41.626+0000|27.116.33.147|Safari|great|5
274877910374|2010-10-06T08:33:36.897+0000|27.35.111.48|Chrome|duh|3
274877910375|2010-10-06T15:14:27.792+0000|27.116.33.147|Safari|yes|3
274877910376|2010-10-06T22:39:12.915+0000|31.185.10.92|Internet Explorer|right|5
274877910377|2010-10-07T03:44:46.596+0000|27.116.33.147|Safari|About Joan of Arc, isputed succession to the throne. To the prAbout Heinrich Himmler|84
274877910378|2010-10-07T07:41:42.603+0000|27.35.111.48|Chrome|cool|4
274877910379|2010-10-07T08:25:46.751+0000|114.198.185.178|Firefox|About Heinrich Himmler, hrer of the Schutzstaffel (SS), a military commander, and a leading member of thAbout Kofi Annan, who served as the seventh Secretary-G|159
274877910380|2010-10-07T04:11:32.893+0000|49.213.50.238|Firefox|I see|5
274877910381|2010-10-07T03:49:14.871+0000|189.217.209.55|Internet Explorer|good|4
274877910382|2010-10-07T02:07:14.818+0000|31.185.10.92|Internet Explorer|maybe|5
274877910383|2010-10-06T13:47:16.827+0000|49.213.50.238|Firefox|maybe|5
274877910384|2010-10-07T08:56:29.628+0000|27.35.111.48|Chrome|right|5
274877910385|2010-10-06T09:07:21.766+0000|49.213.50.238|Firefox|About Adolf Hitler, nd political parties. The About Heinrich Himmler, rty (NS|77
274877910386|2010-10-06T12:16:52.181+0000|27.35.111.48|Chrome|maybe|5
755914247540|2011-11-13T07:28:13.081+0000|46.18.61.189|Opera|right|5
755914247541|2011-11-13T10:50:27.851+0000|114.198.185.178|Firefox|About Adolf Hitler, ce, although therAbout Pope Pius XII, ses and radio broAbout Dan|84
755914247542|2011-11-14T02:22:21.667+0000|189.217.209.55|Internet Explorer|good|4
755914247543|2011-11-13T14:08:20.473+0000|31.41.169.140|Chrome|good|4
755914247544|2011-11-14T05:51:54.540+0000|27.116.33.147|Safari|good|4
755914247545|2011-11-13T10:52:41.347+0000|189.217.209.55|Internet Explorer|thx|3
755914247546|2011-11-13T15:00:08.548+0000|31.41.169.140|Chrome|yes|3
755914247547|2011-11-13T18:24:55.269+0000|101.50.94.220|Firefox|I see|5
755914247548|2011-11-14T06:30:13.255+0000|103.1.6.79|Internet Explorer|duh|3
687194770814|2011-10-08T03:24:10.324+0000|49.213.50.238|Firefox|no|2
687194770815|2011-10-08T02:23:01.830+0000|114.198.185.178|Firefox|maybe|5
893353201025|2012-03-11T13:09:58.957+0000|101.96.12.162|Firefox|LOL|3
893353201026|2012-03-11T09:59:36.969+0000|189.217.209.55|Internet Explorer|duh|3
412316863876|2011-02-15T17:56:46.495+0000|189.217.209.55|Internet Explorer|About T.I., on he released his seventh studio alAbout Clark Gable,  with, was partnered with Gable in eAb|105
412316863877|2011-02-15T18:30:13.476+0000|46.18.61.189|Opera|About For Tomorrow, the lyrics). Released 19 April 1993 asAbout Malta, f L|74
412316863878|2011-02-15T21:10:51.949+0000|189.217.209.55|Internet Explorer|no|2
412316863879|2011-02-15T03:28:07.386+0000|31.185.10.92|Internet Explorer|About Elvis Costello,  the past in his own image. Costello hasAbout Clark Gable,  worked with him seven times, and he |118
412316863880|2011-02-15T14:00:54.366+0000|31.185.10.92|Internet Explorer|thx|3
412316863881|2011-02-16T05:27:20.912+0000|114.198.185.178|Firefox|great|5
412316863882|2011-02-15T03:36:09.003+0000|27.35.111.48|Chrome|good|4
412316863883|2011-02-15T11:26:56.684+0000|31.209.179.5|Firefox|no way!|7
412316863884|2011-02-16T08:15:31.389+0000|189.217.209.55|Internet Explorer|About Second Polish Republic, between the two world warAbout I Know a Plac|74
412316863885|2011-02-15T16:29:33.547+0000|114.198.185.178|Firefox|no way!|7
412316863886|2011-02-16T01:45:37.751+0000|31.209.179.5|Firefox|LOL|3
412316863887|2011-02-15T03:29:17.280+0000|46.18.61.189|Opera|no way!|7
412316863888|2011-02-15T09:18:24.543+0000|31.185.10.92|Internet Explorer|good|4
412316863889|2011-02-15T22:17:46.641+0000|46.18.61.189|Opera|duh|3
412316863890|2011-02-15T21:08:21.946+0000|49.213.50.238|Firefox|thx|3
412316863891|2011-02-15T08:43:22.894+0000|31.185.10.92|Internet Explorer|About Elvis Costello,  his career, including a Grammy Award, About Clark Gable, 0s, Gable was often named the top male About Turkey,  largest birds in thei|155
412316863892|2011-02-16T02:09:30.192+0000|49.213.50.238|Firefox|About Charles, Prince of Wales, Prince of Wales. In Scotland he About T.I., cer, actor and author. He is alsAbout Clark Gabl|124
412316863893|2011-02-15T03:28:19.741+0000|31.185.10.92|Internet Explorer|yes|3
412316863894|2011-02-15T11:16:53.052+0000|49.213.50.238|Internet Explorer|no way!|7
412316863895|2011-02-16T02:22:52.625+0000|189.217.209.55|Internet Explorer|fine|4
412316863913|2011-03-01T10:16:03.603+0000|31.185.10.92|Internet Explorer|I see|5
412316863914|2011-03-01T12:05:11.673+0000|27.116.33.147|Safari|no|2
412316863915|2011-02-28T18:11:32.255+0000|27.116.33.147|Safari|About Adolf Hitler, eady themes, including anti-Semitism, anti-communismAbout In Bloom, he fourth and final single from the album in late 19About Jesus, t|154
412316863916|2011-03-01T15:28:18.472+0000|27.35.111.48|Chrome|About Adolf Hitler, ve Germany from both external and interAbout Nicolas Sark|77
412316863917|2011-02-28T21:14:17.027+0000|31.185.10.92|Internet Explorer|ok|2
412316863918|2011-02-28T23:57:21.864+0000|189.217.209.55|Internet Explorer|I see|5
962072677808|2012-07-08T15:55:57.175+0000|101.50.94.220|Firefox|cool|4
962072677809|2012-07-07T18:17:34.118+0000|31.209.179.5|Firefox|ok|2
962072677810|2012-07-07T16:45:52.559+0000|101.96.12.162|Firefox|great|5
962072677811|2012-07-08T03:56:46.666+0000|31.170.121.115|Internet Explorer|thx|3
962072677812|2012-07-08T15:17:34.306+0000|31.185.10.92|Internet Explorer|About Adolf Hitler, ty-stricken young man in Vienna and Munich prior to WAbout Wright brothers, eir bicy|104
962072677813|2012-07-08T21:36:19.185+0000|31.41.169.140|Chrome|great|5
962072677814|2012-07-08T15:47:35.689+0000|180.222.139.188|Internet Explorer|thanks|6
962072677815|2012-07-09T04:06:28.755+0000|31.182.127.125|Internet Explorer|thanks|6
962072677816|2012-07-08T15:19:17.309+0000|31.41.169.140|Chrome|fine|4
962072677817|2012-07-07T16:57:21.503+0000|180.222.139.188|Internet Explorer|yes|3
962072677818|2012-07-08T12:25:38.896+0000|101.96.12.162|Firefox|thx|3
962072677819|2012-07-08T06:02:29.236+0000|31.209.179.5|Firefox|About Federation of Bosnia and Herzegovina, ion of Bosnia and Herzegovina, though |82
962072677820|2012-07-08T04:22:09.913+0000|31.24.100.159|Firefox|About Adolf Hitler, ess formed during three peAbout Mustafa Kemal Atatürk, i|76
755914247614|2011-12-14T07:03:40.829+0000|31.192.109.124|Internet Explorer|ok|2
755914247615|2011-12-13T16:17:49.596+0000|31.170.121.115|Internet Explorer|About Kingdom of Bulgaria, the term Tsardom meant an Empire. However, the Third Bulgari|87
755914247616|2011-12-14T05:35:50.223+0000|27.35.111.48|Chrome|roflol|6
755914247617|2011-12-13T17:40:19.484+0000|31.170.121.115|Internet Explorer|About Kingdom of Bulgaria, arian army was forbidden to exist by the winnAbout Five to One|89
755914247618|2011-12-14T09:30:21.283+0000|114.198.185.178|Firefox|thx|3
755914247619|2011-12-13T18:28:34.091+0000|31.41.169.140|Chrome|About Streets of Philadelphia, an rock musician Bruce Springsteen for the first mainstr|87
755914247620|2011-12-13T16:18:20.842+0000|27.116.33.147|Safari|About Harold Wilson, visive issues for his party as the role of public ownAbout Kingdom of Bulgaria, лгар|105
755914247621|2011-12-13T17:42:45.933+0000|103.1.6.79|Internet Explorer|thx|3
755914247622|2011-12-14T03:37:05.431+0000|196.29.42.107|Firefox|yes|3
755914247623|2011-12-13T16:18:58.068+0000|31.192.109.124|Internet Explorer|thx|3
755914247624|2011-12-13T19:09:26.718+0000|101.96.12.162|Firefox|cool|4
755914247625|2011-12-14T17:34:26.317+0000|27.116.33.147|Safari|About Sean Penn,  Haiti earthquake. Penn also attractedAbout Streets of Ph|74
755914247626|2011-12-15T10:44:57.621+0000|78.163.141.151|Firefox|no way!|7
755914247627|2011-12-13T19:10:32.251+0000|27.116.33.147|Safari|About Denmark, ber of NATO and the OECD, Denmark is also a member of the Organisation |86
755914247628|2011-12-13T17:00:16.621+0000|31.209.179.5|Firefox|no|2
687194770894|2011-10-12T12:04:04.692+0000|101.50.94.220|Firefox|roflol|6
687194770895|2011-10-12T13:24:16.091+0000|189.217.209.55|Internet Explorer|good|4
687194770896|2011-10-12T04:34:31.063+0000|27.35.111.48|Chrome|About Adolf Hitler, ior to World War I, durAbout Pope Pius XI, e of the Jews, remain tAb|88
687194770897|2011-10-12T03:15:02.582+0000|27.35.111.48|Chrome|no way!|7
687194770898|2011-10-12T01:21:57.201+0000|27.116.33.147|Safari|About Charlemagne, inst the peoples About Pope Leo XIII, ning until the agAbout Pop|83
687194770899|2011-10-12T05:30:37.368+0000|101.96.12.162|Firefox|About Pope Pius XI, ed peace and reconciliatioAbout Republic of Venice, i Ve|76
687194770900|2011-10-12T01:17:32.125+0000|27.35.111.48|Chrome|yes|3
687194770901|2011-10-12T06:11:44.306+0000|101.96.12.162|Firefox|no way!|7
687194770902|2011-10-13T02:23:22.163+0000|49.12.225.25|Chrome|maybe|5
687194770903|2011-10-12T05:17:02.457+0000|27.35.111.48|Chrome|About Yasser Arafat, ted UN Security Council ResAbout Pope Pius XI, nd Pius' lea|80
687194770904|2011-10-12T18:24:56.010+0000|101.96.12.162|Firefox|yes|3
687194770905|2011-10-12T15:55:42.667+0000|196.29.42.107|Firefox|right|5
687194770906|2011-10-12T05:17:26.189+0000|101.50.94.220|Firefox|About Yasser Arafat, ors spoke of idiopathiAbout Pope Pius XI, lude treaties with EurA|86
687194770907|2011-10-12T16:06:16.588+0000|31.41.169.140|Chrome|yes|3
687194770908|2011-10-12T05:48:03.715+0000|31.41.169.140|Chrome|thx|3
618475294174|2011-08-30T17:44:53.828+0000|31.209.179.5|Firefox|good|4
618475294175|2011-08-31T02:54:30.108+0000|31.209.179.5|Firefox|About Franz Joseph I of Austria, November 1916, after ruling hAbout Miguel de Cervante|86
618475294176|2011-08-31T01:09:20.854+0000|31.185.10.92|Internet Explorer|thanks|6
618475294177|2011-08-31T06:11:01.286+0000|31.185.10.92|Internet Explorer|About Franz Joseph I of Austria,  Joseph was troubled bAbout Gloria Macapagal-Arroyo, c|87
618475294178|2011-08-30T19:15:22.138+0000|189.217.209.55|Internet Explorer|duh|3
618475294179|2011-08-31T03:30:50.310+0000|114.198.185.178|Firefox|ok|2
618475294180|2011-08-31T07:26:55.938+0000|180.222.139.188|Internet Explorer|cool|4
618475294181|2011-08-31T05:11:01.471+0000|27.116.33.147|Safari|About Franz Joseph I of Austria, d greater autonomy to About Miguel de Cervantes, gnu|85
481036340711|2011-03-13T19:05:39.612+0000|41.138.136.200|Internet Explorer|About Bill Clinton, 's Health Insurance Program, providing hAbout Angola, 4) w|78
481036340712|2011-03-13T01:17:15.027+0000|31.209.179.5|Firefox|About Bill Clinton, for president in 2008. In 2009, he wasAbout G-Funk Cla|74
481036340713|2011-03-13T01:12:34.286+0000|27.116.33.147|Safari|great|5
481036340714|2011-03-13T01:31:33.512+0000|27.35.111.48|Chrome|About Bill Clinton, from New York from 2001 to 2009. Both CliAbout Happiness Is a|81
481036340715|2011-03-13T19:26:38.086+0000|31.185.10.92|Internet Explorer|no|2
481036340716|2011-03-14T15:06:44.275+0000|31.209.179.5|Firefox|About Angola, lic of Angola, is a country in southern AAbout Merry Christmas Darl|81
481036340717|2011-03-13T04:30:03.772+0000|31.185.10.92|Internet Explorer|About Adolf Hitler, e superiority of an Aryan race and an extreme forAbout Baggy Trousers, sh ska|97
481036340718|2011-03-13T01:45:14.938+0000|27.116.33.147|Safari|fine|4
481036340719|2011-03-13T01:53:33.371+0000|46.18.61.189|Opera|About Bill Clinton, ren's Health Insurance ProAbout G-Funk Classics, Vol. 1|75
481036340720|2011-03-13T02:32:37.025+0000|189.217.209.55|Internet Explorer|no|2
481036340721|2011-03-13T20:58:41.314+0000|27.35.111.48|Chrome|cool|4
481036340722|2011-03-14T15:22:31.767+0000|49.213.50.238|Firefox|maybe|5
481036340723|2011-03-13T01:50:45.061+0000|27.116.33.147|Safari|no way!|7
481036340724|2011-03-13T16:32:06.646+0000|114.198.185.178|Firefox|About Adolf Hitler,  methods were often adapted to need and cirAbout Working Class He|85
481036340725|2011-03-14T21:53:30.268+0000|27.116.33.147|Safari|About Jimi Hendrix, me in 2005. An English HeritaAbout Angola, rritory was not establ|85
481036340726|2011-03-13T18:07:40.195+0000|180.222.139.188|Internet Explorer|LOL|3
481036340727|2011-03-13T16:42:55.527+0000|114.198.185.178|Firefox|I see|5
481036340728|2011-03-13T20:20:13.856+0000|49.213.50.238|Firefox|maybe|5
274877910522|2010-09-13T21:05:34.532+0000|189.217.209.55|Internet Explorer|About Scotland, h Enlightenment of the 18th century, whAbout Immanuel Kant, o|77
274877910523|2010-09-13T20:14:49.515+0000|189.217.209.55|Internet Explorer|LOL|3
274877910524|2010-09-13T21:12:06.312+0000|114.198.185.178|Firefox|roflol|6
